user_id,challenge_id,p_solve,solved
175,249,0.1737912666399143,0
29,174,0.29036496979307996,0
247,310,0.442712638992155,0
335,177,0.20268304619343314,0
166,37,0.244030170258932,1
452,43,0.6893403165243235,0
333,143,0.11185324398914383,0
242,32,0.6154106651922926,1
556,335,0.15829922305153749,0
498,89,0.06463553727322535,0
182,94,0.3401718443449943,0
496,110,0.018055051677770505,0
439,192,0.21786799078813016,0
20,119,0.23839582024792422,0
202,122,0.2208216762911661,0
21,254,0.13578251989700674,0
262,269,0.7264762081204569,1
68,108,0.5477865649383828,1
593,290,0.3768118618876864,0
226,226,0.1610028637383937,0
246,372,0.535969127778799,1
375,365,0.6669976811128829,1
585,278,0.28001751518339046,0
528,62,0.38838714553650705,0
146,110,0.06318822020209848,1
277,173,0.43024769940378566,0
339,114,0.8314464774243525,0
189,1,0.49520176163461416,1
67,137,0.349912380349221,0
397,120,0.43909036198923324,1
453,84,0.4487434378796158,1
581,269,0.49744484573467773,1
505,289,0.7044177162025523,1
138,137,0.15595598770263336,0
362,92,0.8802821112028321,0
415,183,0.2063240589437944,0
386,88,0.635608376691443,0
63,282,0.2520561834000503,0
415,322,0.5578762945263539,1
384,293,0.09663128060454637,1
515,266,0.21163299738986757,0
531,265,0.4426357354659831,1
103,142,0.49586145899088785,0
143,376,0.39389440559400163,1
397,68,0.37510129564543976,1
462,269,0.25375252998814557,0
527,7,0.5599040863830537,1
265,68,0.1389695355686181,0
165,53,0.37044417008628017,1
589,308,0.2528239240726034,0
312,310,0.6597403907448776,1
372,164,0.06504477334270319,0
334,360,0.3037157324984577,0
102,25,0.09564020457990416,0
334,312,0.6629597710814891,1
537,267,0.23620219724906583,0
548,392,0.12522226802289238,0
569,229,0.6320582344995305,1
485,64,0.6063979400059347,1
598,257,0.26853538005328226,0
115,344,0.5977588358637128,0
82,116,0.3502913043799061,1
522,79,0.3604158318644475,0
5,379,0.21673626416650282,0
241,175,0.10591621102459335,0
368,338,0.05948625377434028,0
541,308,0.20906268071778222,0
126,157,0.46209389556111513,0
415,368,0.33752093217837276,1
502,168,0.0753024622524781,1
145,2,0.2095980146556215,0
444,324,0.3615728127525416,0
286,191,0.43029619329851304,1
129,106,0.10349916631510739,0
425,196,0.07284243217120301,1
176,251,0.20079024480649338,0
493,30,0.2835555743216133,0
64,40,0.1750379262393165,0
583,391,0.8083608069962274,0
313,74,0.16451978400028955,0
350,246,0.467067399038631,1
40,314,0.5000879003968236,0
214,91,0.11454821067878435,0
530,284,0.23128674310823538,0
97,218,0.1742089166619078,0
354,54,0.29323232583346337,1
579,14,0.6671113626743637,1
156,174,0.2660708140475209,0
426,389,0.6562536967207515,1
521,152,0.3001454731686537,0
319,219,0.22634895299238542,0
248,240,0.123839539228589,0
383,266,0.22979725610064078,0
15,223,0.5572738088813842,1
158,226,0.06497285817758469,0
316,259,0.164285241548669,0
156,230,0.14862462279707728,0
181,54,0.2641177026538343,0
358,250,0.48047380637411385,0
378,160,0.24903714510455935,1
93,369,0.23478297346159874,0
367,391,0.16414928970889797,0
576,354,0.21725805850142138,0
204,220,0.6943754885727671,0
296,326,0.2602053438125618,1
375,54,0.5328926798633782,1
95,214,0.31184680308188606,0
498,226,0.04524132734403846,0
31,321,0.1414527089224355,1
595,136,0.19642643869125104,0
100,303,0.1301029934717298,1
225,251,0.38532036741848286,1
299,202,0.4080298409983785,0
509,31,0.27122647009316186,0
313,194,0.30048110643110487,0
298,344,0.6366339060423752,1
127,258,0.11283622581803547,0
229,112,0.09968338704747312,0
145,102,0.22177364614863274,1
240,133,0.19657234034756643,0
73,385,0.22420554405182708,0
553,170,0.5888738630997369,1
196,277,0.5041449860136391,0
557,246,0.7634568012761535,0
533,53,0.5049827302281077,0
552,69,0.22160049417884845,0
344,239,0.3580950216694868,1
153,341,0.16269658159991568,0
413,195,0.6799621472825391,1
411,363,0.481859851493246,0
539,346,0.16941640696748123,1
576,272,0.08349439558163717,0
371,215,0.27692458932971664,0
274,331,0.8946223056888593,0
374,67,0.09822722104881547,0
406,47,0.07412942701324118,1
192,121,0.5560538484268883,1
515,309,0.4675836378041432,0
58,156,0.5830046810900114,0
129,375,0.09050919069406263,0
255,262,0.0902797662955164,0
487,118,0.06443630363742696,0
104,71,0.6728415687707073,1
62,330,0.1994331249893505,1
453,135,0.22770355393697977,0
370,45,0.4411867317487997,1
273,142,0.8821494739481577,1
21,242,0.0815226710384877,0
125,64,0.10698919285083502,0
578,165,0.4167248160768421,1
514,352,0.3787464585026875,0
101,37,0.29023055446682333,1
528,103,0.44388401397222166,1
228,133,0.23448503531774856,1
55,86,0.31798456684699594,0
60,64,0.19131612407588547,1
252,72,0.38089212669844696,1
223,67,0.0414703419939392,0
411,352,0.6125648477113453,0
412,189,0.5224812604938703,0
334,317,0.4835496883647032,0
87,322,0.5497911588521912,1
138,300,0.19336767737000113,0
254,296,0.5146179844823798,0
588,27,0.2539750935455097,0
269,15,0.09020551115500465,0
274,237,0.8515722562841213,1
8,24,0.6650542708181264,0
105,138,0.13435715644899285,1
495,133,0.7412734881002586,1
275,34,0.2569308938301955,0
130,18,0.47679101292424286,1
433,132,0.10832773695173868,1
84,371,0.09441376331283376,0
29,362,0.3852691214419997,1
359,334,0.5581348863955938,1
574,116,0.07179525001627585,0
29,35,0.21306728972708527,1
258,373,0.486101145317472,1
402,318,0.268144890042546,0
475,38,0.4892078751988821,1
289,69,0.13093320744976208,1
450,8,0.31248723424375713,0
504,104,0.5858207879292278,1
516,385,0.5446096109858269,0
506,283,0.3632533102947102,1
62,300,0.17151293933161835,0
79,212,0.18516530709494722,0
272,84,0.20777421317228395,0
581,111,0.4064159351955144,0
13,187,0.3597097751888039,0
40,359,0.5068115874337804,0
347,65,0.6024840319448356,1
433,370,0.19107735630890474,1
165,89,0.09544452517425296,0
451,342,0.3435442259910024,0
380,293,0.2190620820857192,0
196,150,0.1993933933963516,1
272,255,0.057745186835156385,0
354,320,0.2026519496075478,1
355,10,0.13492389809341762,0
268,67,0.3487668457682399,0
329,25,0.2827269393588392,0
468,7,0.36178863188215565,0
551,338,0.20288339453713883,0
370,4,0.5280092605962045,1
194,25,0.20526200973953668,0
120,212,0.22442764484450742,0
84,253,0.30978780359799396,0
303,81,0.318682571649848,1
513,392,0.07223865234755117,0
198,176,0.6009496398258766,0
418,289,0.49048533581831755,1
22,80,0.4638400033781537,0
115,386,0.5434049183929112,0
325,143,0.15363414707163434,1
332,128,0.3102995839723221,1
43,396,0.18466993601482995,0
251,340,0.017051333627702708,0
371,384,0.12797063131240272,0
539,334,0.4022887011959029,0
170,307,0.2750260978346115,1
529,36,0.21935446531794753,0
111,352,0.48667805668818,0
194,285,0.18759059063681954,0
172,20,0.31946939860784174,0
193,264,0.4355577138038032,0
232,337,0.24017526211819956,1
538,248,0.13403552696079454,0
167,303,0.15373371243864836,1
19,292,0.03803770068019857,0
418,252,0.11852606550364161,0
229,368,0.19328913813348814,1
46,93,0.2146800364875244,0
182,236,0.24592065959152032,0
195,322,0.6435504368844763,0
401,48,0.23789249667363582,1
246,325,0.6979879135355965,0
440,30,0.5306043390013199,1
527,286,0.29724294446979155,0
333,26,0.34730689979515333,0
250,374,0.017315126412982582,0
93,86,0.2541709725990034,0
466,268,0.09380742752550802,0
14,108,0.097970810336689,0
269,162,0.18643552912523625,0
38,115,0.7777321755310297,0
113,305,0.36532071597877747,0
94,386,0.7556585383836731,1
528,381,0.38056723733431463,0
376,254,0.8523114150147153,1
172,310,0.46352927698893703,0
269,350,0.07005067677985279,0
260,146,0.5897093302065274,1
27,369,0.04192961638478099,0
558,177,0.36955883469478645,0
337,54,0.6349921567580856,0
538,269,0.2614845288707687,0
12,253,0.30400334326868406,0
367,300,0.0553246862947897,0
53,338,0.25545913148302507,0
369,203,0.6857842554669259,0
487,203,0.16807011645815703,0
483,210,0.3700455440229086,0
137,28,0.36923500041054286,1
343,37,0.8184665208091336,1
15,147,0.46490505609584665,0
403,399,0.25985995424391617,1
510,334,0.4461550222949808,0
363,337,0.5637392131809658,1
146,310,0.14883997277776567,1
157,188,0.2915841118489178,0
427,101,0.5615807764839321,1
340,168,0.5700859262526138,1
524,210,0.1522789314407704,0
260,331,0.717454139308346,0
437,268,0.20541260273422912,0
412,232,0.4946425478597332,1
138,95,0.09918248562046836,0
494,92,0.5902802862388146,1
442,27,0.09085044171165821,0
139,165,0.5105332209712742,1
597,111,0.44564953133400526,0
215,232,0.40187214937705273,1
62,232,0.32170339070163023,0
224,54,0.41957677968640544,1
474,86,0.1895054464535855,0
521,329,0.34646931766130573,1
194,56,0.11596652196559887,0
173,246,0.4841614121313223,1
315,211,0.19979311189615004,0
79,307,0.23039643972372897,0
427,5,0.3585314973221602,0
398,98,0.7080964210689982,1
109,61,0.2050731187142474,1
80,381,0.6913898069942044,0
28,40,0.25024486366610577,0
249,27,0.12415629424641468,0
60,398,0.19014099620330766,0
462,187,0.18285068329960458,0
239,154,0.3156228409477815,0
422,127,0.14178673407869952,0
400,58,0.316758022966957,0
527,224,0.3477947777812943,0
380,59,0.4102096758283022,0
307,378,0.46754957692772936,0
505,47,0.2587000844300887,1
569,36,0.5281154605390969,1
83,304,0.4951584194792261,1
11,180,0.4704905329561385,1
260,272,0.3554201671433197,1
541,318,0.17914771584546957,0
203,77,0.5315303810103739,0
579,140,0.4833197335466947,0
60,223,0.538952680904171,1
174,167,0.47519806168328316,0
415,346,0.18696934402275373,0
151,228,0.18266723446015315,0
282,57,0.09415722075304955,0
446,19,0.2912632540988853,0
15,317,0.36370298820416747,0
412,317,0.5233150705509733,0
121,66,0.5129368365857488,0
300,2,0.3105306106834606,0
357,25,0.15993558265604801,0
250,11,0.09658101727154897,0
480,347,0.11938708974200064,0
68,388,0.4427447912954151,0
182,73,0.2635884982578528,0
198,63,0.6893205501881096,1
148,378,0.2706493481521543,0
236,223,0.32402706217307475,1
177,201,0.6627821017208496,1
65,126,0.2261785547286129,0
504,81,0.6418949198252091,1
321,301,0.2168603049052907,1
555,230,0.29423801108895387,0
115,261,0.3775613450273911,0
263,192,0.6193694592008969,0
367,229,0.16291877443427139,0
299,235,0.6161998132253037,0
572,346,0.48520135240771883,0
424,132,0.5330545131511073,1
536,32,0.4540749511902995,0
437,259,0.11812174950525636,0
61,34,0.5648941839348455,1
547,259,0.16236802392262858,0
307,30,0.7438939352230239,1
55,130,0.27266855979101995,0
218,21,0.32355270975645933,1
333,82,0.10696600049608308,1
407,60,0.1565754284023335,1
466,148,0.22638662770603932,0
542,265,0.3437403846606901,0
553,188,0.4977548049380568,1
379,20,0.12467230219603538,0
56,379,0.4733493022441162,0
449,228,0.15717228391891208,0
568,299,0.579545014866823,0
347,97,0.3887492005981773,0
405,260,0.28243079664033754,1
309,116,0.31662683385210283,1
464,219,0.4305187067246776,0
315,316,0.4453263166537023,1
342,48,0.28098235449860876,0
515,66,0.48852886673273976,1
547,293,0.23413306719845148,0
148,227,0.21400155035276716,0
38,394,0.47454050317192265,0
419,56,0.386399718398685,0
440,116,0.34667881959889946,0
564,115,0.6050050757620791,1
479,123,0.49307510851447106,1
182,64,0.27799740460342326,0
46,83,0.15593854585925637,0
513,165,0.29643910015617303,1
413,92,0.8731120003078865,1
401,234,0.4789893500701527,0
440,148,0.49330662973851713,0
486,299,0.18012488247726818,0
262,96,0.6194289608836878,0
492,165,0.4010394449415184,0
28,4,0.2630227677094108,0
275,140,0.1538432078148797,0
371,348,0.18926313551886784,0
214,316,0.13107824350307895,0
301,387,0.8828799688872184,1
349,63,0.6293155275466963,1
408,129,0.3999507906251202,0
315,258,0.3785774226398961,1
584,43,0.5421821922075994,0
53,250,0.46433172419658747,1
111,235,0.7721616290337758,1
392,118,0.22986866749571774,1
336,397,0.17001618198576654,0
100,247,0.021932452287061376,0
154,151,0.552433567237359,0
172,299,0.3720267153148673,0
284,100,0.34398422922358807,1
484,162,0.3374443916673314,1
114,328,0.38608175412062823,1
456,150,0.13252498631095247,0
131,226,0.060356980210107804,0
54,4,0.5252182449481567,0
100,46,0.14009421276334685,0
594,99,0.6664076302138623,1
131,215,0.18533967068943297,0
17,153,0.11409987511903416,0
144,166,0.3856394346659311,1
385,116,0.6218052864773107,0
355,376,0.4707708327266123,1
472,369,0.19265241858294396,1
591,288,0.21232670499859788,1
341,171,0.7004011681225812,1
399,174,0.10086186770223009,0
57,141,0.23868547242671131,1
191,45,0.11510535941342855,0
108,52,0.5730538151720833,1
477,79,0.2625393606009629,0
222,178,0.09085615856742361,0
422,264,0.08993965518713697,0
66,222,0.27675232679863343,0
191,280,0.1144903381644234,0
184,400,0.27968225507400685,0
72,182,0.03344913774495432,0
348,384,0.4553562086514122,0
235,147,0.8902608400012747,1
352,4,0.27657001151346866,1
401,311,0.13364065084882423,0
398,343,0.6764640345659326,1
43,227,0.10481124709418381,0
343,200,0.8231297703608248,1
305,196,0.11899403360389722,0
499,307,0.5718127656100034,1
132,391,0.7111918961516328,0
409,333,0.44583064086755625,0
180,180,0.38062361797859806,0
35,184,0.22681236467176297,1
112,320,0.452698353293144,0
420,201,0.22922720744517713,0
392,117,0.3791332660063024,0
396,390,0.521793026646289,0
476,386,0.3062376473786007,0
282,278,0.15901543490306994,0
596,24,0.7416311491773752,1
497,332,0.36795728830667634,1
580,275,0.3088422227930669,1
339,303,0.7164606716906639,0
464,248,0.27410215551542505,1
73,295,0.08374820323006374,0
113,347,0.10132991307051484,0
254,113,0.3644482290608088,0
434,335,0.3827186530281929,0
40,209,0.1900747798104331,0
366,374,0.12981239844186618,0
228,35,0.15011534397690426,0
71,2,0.4935723854739064,1
151,11,0.3499811981472045,0
410,247,0.026409790816129604,0
524,164,0.0971282374204842,0
64,364,0.20872439646017513,0
370,391,0.6235417557714605,1
462,237,0.30025784998838595,0
87,214,0.3308472100641231,1
359,369,0.36633425974016365,0
48,15,0.18946940619038782,0
347,291,0.4997202059470323,1
215,311,0.17210943540056775,0
133,174,0.35554914705790525,1
292,52,0.8318261216210661,0
325,137,0.13997312997186312,0
270,357,0.3092969795527144,1
372,3,0.15358329983868474,0
567,95,0.24480128641426832,0
270,66,0.4706292935430126,0
271,11,0.40907009382879667,1
365,79,0.18607313770371897,0
25,240,0.642739649940536,0
315,33,0.488247579140192,1
225,357,0.2746839785468305,0
334,304,0.4456521402306486,0
316,83,0.3647651467159739,0
488,106,0.15115752057334494,0
10,260,0.11523588677084962,1
574,306,0.014528811557299619,0
430,154,0.22655989768362503,0
257,195,0.6662619826471763,1
221,32,0.3902739023427711,1
521,3,0.25204381435832673,1
519,147,0.43769391612850383,0
464,207,0.5313162991613447,1
353,304,0.4557308115495613,0
516,266,0.47735418759014636,0
197,102,0.5170073954665505,0
545,235,0.5898885647959007,1
293,274,0.7706989198380697,1
155,228,0.20020752182014612,0
240,307,0.13519175767007893,0
190,236,0.1508730716974527,1
331,93,0.3724213827926779,0
119,161,0.4028333408783066,0
459,53,0.4936785805348403,0
24,244,0.40126497613521284,0
334,388,0.23751290325834476,0
367,126,0.10667993970559599,0
336,134,0.18061992853011127,0
327,386,0.5300511798522709,1
347,271,0.4017114992747885,0
13,6,0.19404369245899908,0
78,217,0.3497546846244603,1
358,61,0.19023745252471244,0
552,270,0.3856747695052499,1
52,48,0.09249516309906711,0
264,189,0.41361620454989195,1
78,288,0.09578249371889165,0
520,398,0.2204152396521892,1
401,308,0.21530116193937734,0
365,100,0.12333061749037351,0
290,9,0.2809149539399836,1
126,44,0.5217093917652381,0
476,284,0.18829346479122952,0
447,123,0.25544210393346,0
93,156,0.3001839947021433,0
479,379,0.6571675218625759,1
87,216,0.3236159781217228,0
51,17,0.43875295260073327,1
371,316,0.32869994546773323,0
531,357,0.35127156301118617,1
304,191,0.21493328075652166,0
386,75,0.6179451770196368,1
492,80,0.388259420896994,1
179,176,0.3827853702162586,0
321,306,0.05212501258652799,0
567,217,0.6260295584751396,0
538,188,0.3254072324174626,1
522,202,0.3532925574006663,0
199,382,0.3539674214594943,0
264,27,0.17630775174546118,0
377,37,0.49378076324810916,0
288,340,0.5881584314050109,0
147,48,0.4467729771960075,1
262,79,0.7384904116111324,1
233,285,0.2755527856392882,0
231,143,0.24719990524205218,0
239,84,0.5074534434443474,0
224,376,0.42425611622962733,1
598,226,0.08629947854736199,0
121,93,0.47461943851176713,1
191,1,0.15859044756354754,0
140,5,0.15933095252950452,0
205,320,0.628410494410748,1
259,283,0.4133971205456167,0
277,156,0.5196786819666427,1
213,141,0.0835060181231956,0
283,268,0.19491954509096934,0
200,49,0.8121754463988055,1
364,400,0.3280991462314635,0
285,28,0.6230529324351628,1
575,188,0.5950016335976136,1
448,45,0.2475561959834553,1
310,214,0.17189489830108762,0
476,287,0.24527632317851356,0
522,270,0.38140225536905403,1
216,88,0.36122805649919154,1
494,103,0.47499115322984786,1
144,160,0.296268814460321,0
141,5,0.45854659238306855,0
155,383,0.2040105572948752,0
518,110,0.1483986151311007,0
27,365,0.09104667460091215,0
324,279,0.23372082909569702,0
405,393,0.5957254466305969,0
66,44,0.3838567449064237,0
456,369,0.3312186593736418,1
259,21,0.3155485153236739,1
520,28,0.328250216066828,1
51,309,0.6474384082622172,1
551,293,0.1981961360334632,0
390,142,0.5592258436104429,0
512,68,0.3059473415179356,0
442,167,0.3671339288530103,0
481,305,0.5768974113742129,1
35,244,0.5957748096271896,1
304,238,0.16600150925128468,0
69,176,0.16410167004374288,0
426,204,0.6120544985580263,1
558,244,0.35225749024799097,1
560,87,0.659116224005834,1
288,215,0.6652538813182135,0
15,284,0.400163433858576,1
443,134,0.5556782348461929,1
4,262,0.10754912758237507,0
390,110,0.2026059649649416,0
4,380,0.12390811890203837,0
119,397,0.5290615894064922,1
245,87,0.510717791669085,0
14,365,0.29632650342385863,1
25,345,0.6685337172761485,1
54,362,0.5884174729524196,0
446,171,0.44639870881647326,0
297,73,0.3693399153555508,0
65,178,0.08261422480590055,0
527,194,0.4031999633501147,0
395,44,0.5967741212266837,1
276,211,0.31195544557993626,1
384,257,0.18156890561542488,0
482,229,0.5425756988852206,0
282,300,0.09523229795283927,0
430,371,0.08941784135758761,0
311,106,0.41104300958111384,1
376,315,0.9208736708657598,1
279,318,0.1971699142292838,0
411,227,0.5646650609707878,0
599,263,0.5955843478276244,0
332,335,0.4275943968357849,0
128,308,0.34123088658883977,0
170,159,0.5346963054957279,0
38,120,0.5693260627837293,1
291,350,0.042452422703767735,0
462,380,0.11762393714258458,0
340,340,0.6020007866782674,0
255,244,0.1497533144417206,0
205,8,0.5859078696043284,0
315,305,0.5198361864456998,0
201,233,0.08713034113813733,0
77,288,0.08036862493753014,0
166,264,0.1857778061611523,0
407,214,0.17099730105597064,0
458,228,0.10535479576440508,0
50,51,0.7561611418027999,1
464,46,0.5621158018958415,0
109,73,0.28986971327461725,0
546,143,0.10344696593510462,0
337,91,0.6632265511925717,1
580,271,0.27225270276569546,0
354,140,0.1779692387643917,0
439,265,0.15983647623750033,0
500,156,0.22136864219750715,0
67,122,0.2691382798839209,1
394,364,0.18121566985744675,1
189,395,0.4673038893790943,0
178,179,0.3992848910414874,0
373,26,0.4915556980787461,0
33,142,0.3059372312496647,1
113,358,0.09700857213452992,1
34,345,0.33335888927809637,1
289,271,0.2278110871337545,0
201,211,0.0816422784777154,0
469,319,0.19492137954785435,1
556,123,0.044562613630291285,0
377,287,0.5986745150041533,1
426,346,0.41715801586115075,0
43,383,0.09753978975700422,0
461,86,0.5205183729908138,0
511,206,0.18186480713540196,0
170,7,0.5261946066452545,1
371,271,0.326191634126494,0
599,142,0.5468761858677674,0
62,204,0.2758220836754918,0
180,158,0.3931308324081045,0
437,144,0.4421777533184861,0
100,177,0.08994702448245213,0
534,175,0.14660540038921904,0
396,256,0.3065953000445693,1
369,168,0.38109359358372163,0
520,6,0.18583800295321878,0
517,367,0.5694587537894736,1
144,221,0.16720953874819738,0
87,85,0.17747852314461804,0
328,22,0.04943448916320576,0
378,147,0.36592102586305536,0
197,327,0.5181389533947564,0
283,138,0.15392811018156047,1
38,261,0.5878875215287286,0
522,313,0.09603012625762196,0
293,19,0.7203627559987485,0
438,243,0.35917996747456643,1
245,284,0.3727724719984703,1
41,253,0.3324404834424509,0
59,287,0.7535237492757318,1
18,364,0.3997526884425562,0
101,394,0.189499159738346,0
389,125,0.6332460174945961,0
558,246,0.6029586084423888,0
515,265,0.3447952104928167,1
573,342,0.321514216042652,0
242,89,0.326442183676219,0
501,58,0.5170113001397992,1
546,396,0.22932639853884845,0
478,159,0.2845353354498428,0
18,34,0.34811748137906706,1
25,299,0.36697793533613504,1
24,245,0.20506319217614416,0
398,226,0.31696463503942657,1
575,83,0.4492785305763575,0
352,382,0.31674180786207984,0
379,279,0.1546344614567713,0
492,131,0.21033059836566653,0
259,4,0.3852297067815844,0
480,325,0.2889496069997057,1
315,260,0.23059044254332609,0
268,63,0.7052705212600927,0
155,98,0.33588368770748944,0
234,138,0.279241039908041,0
59,380,0.558889931198876,0
536,195,0.4302842641528996,1
307,246,0.8197745747591697,1
377,26,0.6054303298781337,1
113,369,0.17987695872818008,0
410,73,0.07769706891135875,0
482,182,0.2141874021683598,0
203,197,0.6491059444931303,1
315,65,0.47885856737603355,1
41,381,0.48650064526962555,1
328,140,0.13609908103283863,0
23,83,0.1397808065305292,0
305,380,0.15952512075864836,0
47,65,0.728789308518855,1
564,101,0.49011508298196005,0
377,99,0.7355811543706408,1
244,109,0.3765674695634345,1
31,287,0.2182719994053617,0
243,161,0.20231022484888891,0
158,153,0.14729187382431824,0
360,142,0.4606771901196342,0
329,70,0.25914393954515885,0
380,139,0.4347915104858193,1
258,48,0.2554798136567424,0
556,17,0.07624445307075213,0
108,346,0.3610988036581013,1
58,85,0.3384567545476855,1
128,335,0.6587166972641476,1
92,379,0.35261299529105816,1
73,227,0.21608892599249302,0
569,224,0.42042030360675514,0
522,176,0.26747688525283525,1
2,398,0.3735407684871433,0
183,256,0.3981148157401977,0
50,385,0.7090972983579563,1
330,62,0.8001477068884852,0
517,204,0.7277625196868761,1
346,251,0.2315593851614829,0
425,336,0.17230308568324018,0
143,2,0.3532010439266523,0
370,17,0.42474262958325676,0
551,1,0.33524699618093,0
127,256,0.07516378345722204,1
115,302,0.29406740677313137,0
494,49,0.5691835740419868,0
34,237,0.2693833484190912,0
220,379,0.11814111198653918,0
385,71,0.5067512226831835,0
370,65,0.5999397483442179,0
492,84,0.34398643200063195,0
599,164,0.24691386122312672,0
565,243,0.23505596255072367,0
542,208,0.284161995278777,0
153,55,0.2187854983828403,0
91,330,0.2094474587522587,1
324,91,0.24395627623358435,0
495,309,0.7890356102373,1
107,126,0.43517595503464435,0
205,79,0.8190518833071718,1
266,302,0.4206647138678836,1
371,228,0.1824841709024758,0
403,389,0.4200909599449364,1
153,184,0.06552148493079171,0
103,53,0.4900750574148944,0
23,147,0.2367552321861846,0
94,399,0.5188843760365711,1
379,99,0.36240301611236525,1
575,279,0.42559590906951916,0
168,96,0.5899722788980387,1
557,115,0.6965941279429532,0
467,144,0.26372272594506163,0
508,366,0.08073813628504731,0
50,381,0.8060791619355364,1
490,257,0.48729006167313627,1
106,278,0.25887810595931526,0
233,237,0.5620117087044466,0
